t              twoWires.fdtd_Bulk probe_Jx_15_11_13__15_13_17.dat
   0.96558000429926988E-009   0.246863650E-007
   0.96712000430612677E-009   0.269751936E-007
   0.96866000431298366E-009   0.294663742E-007
   0.97020000431984055E-009   0.321768532E-007
   0.97174000432669744E-009   0.351249092E-007
   0.97328000433355433E-009   0.383302527E-007
   0.97482000434041122E-009   0.418141255E-007
   0.97636000434726811E-009   0.455994105E-007
   0.97790000435412500E-009   0.497107671E-007
   0.97944000436098189E-009   0.541747269E-007
   0.98098000436783878E-009   0.590198290E-007
   0.98252000437469567E-009   0.642768043E-007
   0.98406000438155256E-009   0.699786895E-007
   0.98560000438840945E-009   0.761609655E-007
   0.98714000439526634E-009   0.828617814E-007
   0.98868000440212322E-009   0.901221000E-007
   0.99022000440898011E-009   0.979858967E-007
   0.99176000441583700E-009   0.106500401E-006
   0.99330000442269389E-009   0.115716212E-006
   0.99484000442955078E-009   0.125687620E-006
   0.99638000443640767E-009   0.136472821E-006
   0.99792000444326456E-009   0.148134177E-006
   0.99946000445012145E-009   0.160738466E-006
   0.10010000044569783E-008   0.174357183E-006
   0.10025400044638352E-008   0.189066824E-006
   0.10040800044706921E-008   0.204949231E-006
   0.10056200044775490E-008   0.222091927E-006
   0.10071600044844059E-008   0.240588491E-006
   0.10087000044912628E-008   0.260538798E-006
   0.10102400044981197E-008   0.282049683E-006
   0.10117800045049766E-008   0.305234977E-006
   0.10133200045118335E-008   0.330216466E-006
   0.10148600045186904E-008   0.357123696E-006
   0.10164000045255472E-008   0.386095081E-006
   0.10179400045324041E-008   0.417278017E-006
   0.10194800045392610E-008   0.450829560E-006
   0.10210200045461179E-008   0.486916917E-006
   0.10225600045529748E-008   0.525718178E-006
   0.10241000045598317E-008   0.567422774E-006
   0.10256400045666886E-008   0.612232327E-006
   0.10271800045735455E-008   0.660360797E-006
   0.10287200045804024E-008   0.712036240E-006
   0.10302600045872592E-008   0.767500126E-006
   0.10318000045941161E-008   0.827009501E-006
   0.10333400046009730E-008   0.890836816E-006
   0.10348800046078299E-008   0.959271233E-006
   0.10364200046146868E-008   0.103261937E-005
   0.10379600046215437E-008   0.111120653E-005
   0.10395000046284006E-008   0.119537708E-005
   0.10410400046352575E-008   0.128549550E-005
   0.10425800046421144E-008   0.138194832E-005
   0.10441200046489713E-008   0.148514414E-005
   0.10456600046558281E-008   0.159551507E-005
   0.10472000046626850E-008   0.171351826E-005
   0.10487400046695419E-008   0.183963652E-005
   0.10502800046763988E-008   0.197438044E-005
   0.10518200046832557E-008   0.211828797E-005
   0.10533600046901126E-008   0.227192868E-005
   0.10549000046969695E-008   0.243590102E-005
   0.10564400047038264E-008   0.261083869E-005
   0.10579800047106833E-008   0.279740766E-005
   0.10595200047175402E-008   0.299631029E-005
   0.10610600047243970E-008   0.320828576E-005
   0.10626000047312539E-008   0.343411261E-005
   0.10641400047381108E-008   0.367460916E-005
   0.10656800047449677E-008   0.393063783E-005
   0.10672200047518246E-008   0.420310243E-005
   0.10687600047586815E-008   0.449295385E-005
   0.10703000047655384E-008   0.480119161E-005
   0.10718400047723953E-008   0.512886254E-005
   0.10733800047792522E-008   0.547706668E-005
   0.10749200047861091E-008   0.584695681E-005
   0.10764600047929659E-008   0.623974074E-005
   0.10780000047998228E-008   0.665668449E-005
   0.10795400048066797E-008   0.709911455E-005
   0.10810800048135366E-008   0.756841746E-005
   0.10826200048203935E-008   0.806604294E-005
   0.10841600048272504E-008   0.859351076E-005
   0.10857000048341073E-008   0.915240344E-005
   0.10872400048409642E-008   0.974437808E-005
   0.10887800048478211E-008   0.103711636E-004
   0.10903200048546779E-008   0.110345654E-004
   0.10918600048615348E-008   0.117364607E-004
   0.10934000048683917E-008   0.124788121E-004
   0.10949400048752486E-008   0.132636624E-004
   0.10964800048821055E-008   0.140931379E-004
   0.10980200048889624E-008   0.149694524E-004
   0.10995600048958193E-008   0.158949078E-004
   0.11011000049026762E-008   0.168718962E-004
   0.11026400049095331E-008   0.179029066E-004
   0.11041800049163900E-008   0.189905204E-004
   0.11057200049232468E-008   0.201374150E-004
   0.11072600049301037E-008   0.213463718E-004
   0.11088000049369606E-008   0.226202737E-004
   0.11103400049438175E-008   0.239621004E-004
   0.11118800049506744E-008   0.253749495E-004
   0.11134200049575313E-008   0.268620151E-004
   0.11149600049643882E-008   0.284266061E-004
   0.11165000049712451E-008   0.300721476E-004
   0.11180400049781020E-008   0.318021630E-004
   0.11195800049849589E-008   0.336203084E-004
   0.11211200049918157E-008   0.355303346E-004
   0.11226600049986726E-008   0.375361269E-004
   0.11242000050055295E-008   0.396416835E-004
   0.11257400050123864E-008   0.418511190E-004
   0.11272800050192433E-008   0.441686607E-004
   0.11288200050261002E-008   0.465986668E-004
   0.11303600050329571E-008   0.491456158E-004
   0.11319000050398140E-008   0.518140987E-004
   0.11334400050466709E-008   0.546088304E-004
   0.11349800050535278E-008   0.575346494E-004
   0.11365200050603846E-008   0.605965179E-004
   0.11380600050672415E-008   0.637994890E-004
   0.11396000050740984E-008   0.671487651E-004
   0.11411400050809553E-008   0.706496503E-004
   0.11426800050878122E-008   0.743075652E-004
   0.11442200050946691E-008   0.781280542E-004
   0.11457600051015260E-008   0.821167414E-004
   0.11473000051083829E-008   0.862793895E-004
   0.11488400051152398E-008   0.906218484E-004
   0.11503800051220966E-008   0.951500697E-004
   0.11519200051289535E-008   0.998701071E-004
   0.11534600051358104E-008   0.104788109E-003
   0.11550000051426673E-008   0.109910317E-003
   0.11565400051495242E-008   0.115243034E-003
   0.11580800051563811E-008   0.120792662E-003
   0.11596200051632380E-008   0.126565646E-003
   0.11611600051700949E-008   0.132568559E-003
   0.11627000051769518E-008   0.138807984E-003
   0.11642400051838087E-008   0.145290542E-003
   0.11657800051906655E-008   0.152022913E-003
   0.11673200051975224E-008   0.159011834E-003
   0.11688600052043793E-008   0.166264057E-003
   0.11704000052112362E-008   0.173786349E-003
   0.11719400052180931E-008   0.181585507E-003
   0.11734800052249500E-008   0.189668266E-003
   0.11750200052318069E-008   0.198041438E-003
   0.11765600052386638E-008   0.206711717E-003
   0.11781000052455207E-008   0.215685825E-003
   0.11796400052523776E-008   0.224970427E-003
   0.11811800052592344E-008   0.234572086E-003
   0.11827200052660913E-008   0.244497380E-003
   0.11842600052729482E-008   0.254752726E-003
   0.11858000052798051E-008   0.265344424E-003
   0.11873400052866620E-008   0.276278734E-003
   0.11888800052935189E-008   0.287561765E-003
   0.11904200053003758E-008   0.299199455E-003
   0.11919600053072327E-008   0.311197567E-003
   0.11935000053140896E-008   0.323561690E-003
   0.11950400053209465E-008   0.336297264E-003
   0.11965800053278033E-008   0.349409500E-003
   0.11981200053346602E-008   0.362903374E-003
   0.11996600053415171E-008   0.376783690E-003
   0.12012000053483740E-008   0.391054753E-003
   0.12027400053552309E-008   0.405720872E-003
   0.12042800053620878E-008   0.420785887E-003
   0.12058200053689447E-008   0.436253322E-003
   0.12073600053758016E-008   0.452126522E-003
   0.12089000053826585E-008   0.468408223E-003
   0.12104400053895153E-008   0.485100929E-003
   0.12119800053963722E-008   0.502206851E-003
   0.12135200054032291E-008   0.519727590E-003
   0.12150600054100860E-008   0.537664397E-003
   0.12166000054169429E-008   0.556018087E-003
   0.12181400054237998E-008   0.574788952E-003
   0.12196800054306567E-008   0.593976991E-003
   0.12212200054375136E-008   0.613581331E-003
   0.12227600054443705E-008   0.633600808E-003
   0.12243000054512274E-008   0.654033734E-003
   0.12258400054580842E-008   0.674877898E-003
   0.12273800054649411E-008   0.696130272E-003
   0.12289200054717980E-008   0.717787480E-003
   0.12304600054786549E-008   0.739845389E-003
   0.12320000054855118E-008   0.762299402E-003
   0.12335400054923687E-008   0.785144046E-003
   0.12350800054992256E-008   0.808373443E-003
   0.12366200055060825E-008   0.831980782E-003
   0.12381600055129394E-008   0.855958846E-003
   0.12397000055197963E-008   0.880299543E-003
   0.12412400055266531E-008   0.904994085E-003
   0.12427800055335100E-008   0.930033042E-003
   0.12443200055403669E-008   0.955406518E-003
   0.12458600055472238E-008   0.981103396E-003
   0.12474000055540807E-008   0.100711198E-002
   0.12489400055609376E-008   0.103342021E-002
   0.12504800055677945E-008   0.106001471E-002
   0.12520200055746514E-008   0.108688173E-002
   0.12535600055815083E-008   0.111400709E-002
   0.12551000055883652E-008   0.114137505E-002
   0.12566400055952220E-008   0.116896967E-002
   0.12581800056020789E-008   0.119677419E-002
   0.12597200056089358E-008   0.122477126E-002
   0.12612600056157927E-008   0.125294272E-002
   0.12628000056226496E-008   0.128126936E-002
   0.12643400056295065E-008   0.130973209E-002
   0.12658800056363634E-008   0.133831007E-002
   0.12674200056432203E-008   0.136698270E-002
   0.12689600056500772E-008   0.139572821E-002
   0.12705000056569341E-008   0.142452435E-002
   0.12720400056637909E-008   0.145334844E-002
   0.12735800056706478E-008   0.148217694E-002
   0.12751200056775047E-008   0.151098601E-002
   0.12766600056843616E-008   0.153975061E-002
   0.12782000056912185E-008   0.156844605E-002
   0.12797400056980754E-008   0.159704662E-002
   0.12812800057049323E-008   0.162552646E-002
   0.12828200057117892E-008   0.165385881E-002
   0.12843600057186461E-008   0.168201723E-002
   0.12859000057255029E-008   0.170997437E-002
   0.12874400057323598E-008   0.173770264E-002
   0.12889800057392167E-008   0.176517421E-002
   0.12905200057460736E-008   0.179236103E-002
   0.12920600057529305E-008   0.181923492E-002
   0.12936000057597874E-008   0.184576761E-002
   0.12951400057666443E-008   0.187193020E-002
   0.12966800057735012E-008   0.189769454E-002
   0.12982200057803581E-008   0.192303187E-002
   0.12997600057872150E-008   0.194791355E-002
   0.13013000057940718E-008   0.197231094E-002
   0.13028400058009287E-008   0.199619611E-002
   0.13043800058077856E-008   0.201954064E-002
   0.13059200058146425E-008   0.204231637E-002
   0.13074600058214994E-008   0.206449558E-002
   0.13090000058283563E-008   0.208605151E-002
   0.13105400058352132E-008   0.210695667E-002
   0.13120800058420701E-008   0.212718430E-002
   0.13136200058489270E-008   0.214670855E-002
   0.13151600058557839E-008   0.216550403E-002
   0.13167000058626407E-008   0.218354585E-002
   0.13182400058694976E-008   0.220080907E-002
   0.13197800058763545E-008   0.221727043E-002
   0.13213200058832114E-008   0.223290757E-002
   0.13228600058900683E-008   0.224769721E-002
   0.13244000058969252E-008   0.226161955E-002
   0.13259400059037821E-008   0.227465271E-002
   0.13274800059106390E-008   0.228677830E-002
   0.13290200059174959E-008   0.229797745E-002
   0.13305600059243528E-008   0.230823248E-002
   0.13321000059312096E-008   0.231752708E-002
   0.13336400059380665E-008   0.232584658E-002
   0.13351800059449234E-008   0.233317562E-002
   0.13367200059517803E-008   0.233950210E-002
   0.13382600059586372E-008   0.234481390E-002
   0.13398000059654941E-008   0.234910054E-002
   0.13413400059723510E-008   0.235235249E-002
   0.13428800059792079E-008   0.235456182E-002
   0.13444200059860648E-008   0.235572178E-002
   0.13459600059929216E-008   0.235582748E-002
   0.13475000059997785E-008   0.235487451E-002
   0.13490400060066354E-008   0.235286076E-002
   0.13505800060134923E-008   0.234978460E-002
   0.13521200060203492E-008   0.234564603E-002
   0.13536600060272061E-008   0.234044716E-002
   0.13552000060340630E-008   0.233419030E-002
   0.13567400060409199E-008   0.232688035E-002
   0.13582800060477768E-008   0.231852289E-002
   0.13598200060546337E-008   0.230912538E-002
   0.13613600060614905E-008   0.229869667E-002
   0.13629000060683474E-008   0.228724629E-002
   0.13644400060752043E-008   0.227478612E-002
   0.13659800060820612E-008   0.226132805E-002
   0.13675200060889181E-008   0.224688719E-002
   0.13690600060957750E-008   0.223147869E-002
   0.13706000061026319E-008   0.221511908E-002
   0.13721400061094888E-008   0.219782651E-002
   0.13736800061163457E-008   0.217961962E-002
   0.13752200061232026E-008   0.216051983E-002
   0.13767600061300594E-008   0.214054808E-002
   0.13783000061369163E-008   0.211972697E-002
   0.13798400061437732E-008   0.209808047E-002
   0.13813800061506301E-008   0.207563280E-002
   0.13829200061574870E-008   0.205241027E-002
   0.13844600061643439E-008   0.202843919E-002
   0.13860000061712008E-008   0.200374727E-002
   0.13875400061780577E-008   0.197836291E-002
   0.13890800061849146E-008   0.195231522E-002
   0.13906200061917715E-008   0.192563399E-002
   0.13921600061986283E-008   0.189834984E-002
   0.13937000062054852E-008   0.187049352E-002
   0.13952400062123421E-008   0.184209750E-002
   0.13967800062191990E-008   0.181319332E-002
   0.13983200062260559E-008   0.178381335E-002
   0.13998600062329128E-008   0.175399077E-002
   0.14014000062397697E-008   0.172375853E-002
   0.14029400062466266E-008   0.169315015E-002
   0.14044800062534835E-008   0.166219904E-002
   0.14060200062603403E-008   0.163093884E-002
   0.14075600062671972E-008   0.159940321E-002
   0.14091000062740541E-008   0.156762567E-002
   0.14106400062809110E-008   0.153563963E-002
   0.14121800062877679E-008   0.150347862E-002
   0.14137200062946248E-008   0.147117593E-002
   0.14152600063014817E-008   0.143876404E-002
   0.14168000063083386E-008   0.140627532E-002
   0.14183400063151955E-008   0.137374236E-002
   0.14198800063220524E-008   0.134119648E-002
   0.14214200063289092E-008   0.130866864E-002
   0.14229600063357661E-008   0.127618993E-002
   0.14245000063426230E-008   0.124378980E-002
   0.14260400063494799E-008   0.121149782E-002
   0.14275800063563368E-008   0.117934239E-002
   0.14291200063631937E-008   0.114735146E-002
   0.14306600063700506E-008   0.111555215E-002
   0.14322000063769075E-008   0.108397065E-002
   0.14337400063837644E-008   0.105263235E-002
   0.14352800063906213E-008   0.102156168E-002
   0.14368200063974781E-008   0.990782399E-003
   0.14383600064043350E-008   0.960316742E-003
   0.14399000064111919E-008   0.930186594E-003
   0.14414400064180488E-008   0.900412619E-003
   0.14429800064249057E-008   0.871014257E-003
   0.14445200064317626E-008   0.842010253E-003
   0.14460600064386195E-008   0.813417893E-003
   0.14476000064454764E-008   0.785253942E-003
   0.14491400064523333E-008   0.757533591E-003
   0.14506800064591902E-008   0.730271335E-003
   0.14522200064660470E-008   0.703480386E-003
   0.14537600064729039E-008   0.677173026E-003
   0.14553000064797608E-008   0.651360315E-003
   0.14568400064866177E-008   0.626052264E-003
   0.14583800064934746E-008   0.601258071E-003
   0.14599200065003315E-008   0.576985709E-003
   0.14614600065071884E-008   0.553241931E-003
   0.14630000065140453E-008   0.530033023E-003
   0.14645400065209022E-008   0.507363700E-003
   0.14660800065277590E-008   0.485238037E-003
   0.14676200065346159E-008   0.463659147E-003
   0.14691600065414728E-008   0.442629069E-003
   0.14707000065483297E-008   0.422149082E-003
   0.14722400065551866E-008   0.402219535E-003
